Value,Time
748.25,5211.5
747.75,5213.0
747.5,5214.0
747.5,5215.5
747.5,5216.5
747.25,5218.0
747.0,5219.0
747.5,5220.5
747.75,5221.5
747.5,5222.5
747.75,5224.0
747.75,5225.0
747.5,5227.0
747.5,5228.0
747.75,5229.5
747.5,5230.5
747.5,5232.0
747.25,5233.0
747.0,5234.5
747.0,5235.5
747.25,5237.0
747.5,5238.0
747.5,5239.0
747.0,5240.5
746.75,5241.5
746.5,5243.0
746.5,5244.0
746.0,5245.5
746.0,5246.5
745.75,5248.5
745.5,5249.5
745.25,5251.0
745.0,5252.0
744.75,5253.0
745.0,5254.5
744.75,5255.5
744.25,5257.0
744.0,5258.0
743.75,5259.5
743.5,5260.5
743.25,5262.0
743.0,5263.0
742.75,5264.5
742.25,5265.5
742.0,5266.5
741.75,5268.0
741.5,5269.5
741.0,5271.0
741.0,5272.0
740.5,5273.5
740.5,5274.5
740.25,5276.0
739.75,5277.0
739.25,5278.5
739.0,5279.5
738.5,5281.0
738.5,5282.0
738.5,5283.0
738.25,5284.5
738.25,5285.5
738.0,5287.0
737.5,5288.0
737.5,5289.5
736.75,5291.0
736.25,5292.5
736.0,5293.5
735.75,5295.0
735.25,5296.0
735.0,5297.0
735.25,5298.5
735.25,5299.5
734.5,5301.0
734.25,5302.0
734.25,5303.5
734.0,5304.5
734.25,5306.0
734.25,5307.0
734.0,5308.5
733.75,5309.5
734.0,5310.5
734.0,5312.5
733.75,5313.5
733.75,5315.0
733.75,5316.0
733.5,5317.5
733.75,5318.5
734.25,5320.0
734.5,5321.0
735.0,5322.5
735.0,5323.5
735.0,5325.0
735.25,5326.0
735.25,5327.0
735.0,5328.5
735.5,5329.5
736.0,5331.0
735.75,5332.0
735.75,5334.0
735.75,5335.0
736.0,5336.5
736.25,5337.5
736.5,5339.0
737.0,5340.0
737.25,5341.0
737.5,5342.5
738.0,5343.5
738.0,5345.0
738.25,5346.0
738.5,5347.5
738.25,5348.5
737.75,5350.0
737.5,5351.0
738.0,5352.5
738.5,5353.5
739.0,5355.0
739.75,5356.5
740.0,5357.5
740.0,5359.0
740.0,5360.0
740.0,5361.5
739.75,5362.5
739.5,5364.0
740.0,5365.0
739.25,5366.5
739.25,5367.5
739.5,5368.75
740.25,5370.0
740.75,5371.0
740.75,5372.5
741.0,5373.5
741.0,5375.0
741.0,5376.5
741.25,5378.0
741.0,5379.0
741.25,5380.5
741.5,5381.5
741.75,5383.0
741.75,5384.0
741.75,5385.0
742.25,5386.5
742.5,5387.5
742.5,5389.0
742.5,5390.0
743.25,5391.5
743.5,5392.5
743.5,5394.0
743.5,5395.0
743.25,5396.5
743.75,5398.0
744.0,5399.0
744.25,5400.5
744.0,5401.5
744.0,5403.0
743.75,5404.0
743.75,5405.5
744.0,5406.5
743.5,5408.0
743.5,5409.0
743.75,5410.5
744.0,5411.5
744.5,5412.5
744.25,5414.0
374.0,2707.5
374.0,2708.25
374.0,2708.75
373.75,2709.75
373.75,2710.25
373.75,2711.0
373.75,2711.5
373.75,2712.25
373.75,2712.75
373.5,2713.5
