Value,Time
373.0,2661.75
373.25,2662.25
373.25,2663.0
373.5,2663.5
373.5,2664.25
373.25,2664.75
373.0,2665.5
373.0,2666.0
373.0,2667.0
373.25,2667.5
373.25,2668.25
373.5,2668.75
373.5,2669.25
373.5,2670.0
373.75,2670.5
373.75,2671.25
373.75,2671.75
373.75,2672.5
373.75,2673.0
373.75,2673.75
373.75,2674.25
373.75,2675.0
374.0,2675.5
374.0,2676.0
374.0,2676.75
374.0,2677.5
373.75,2678.25
373.75,2678.75
373.75,2679.5
373.75,2680.0
373.5,2680.75
373.5,2681.25
373.25,2682.0
373.25,2682.5
373.0,2683.0
373.0,2683.75
373.0,2684.25
373.0,2685.0
373.0,2685.5
373.0,2686.25
373.0,2686.75
373.0,2687.5
373.0,2688.25
372.75,2689.0
372.75,2689.5
372.75,2690.0
372.75,2690.75
373.0,2691.25
373.0,2692.0
373.25,2692.5
373.5,2693.25
373.5,2693.75
373.5,2694.5
373.25,2695.0
373.25,2695.75
373.0,2696.25
373.0,2697.0
373.0,2697.5
373.0,2698.0
373.25,2699.0
373.5,2699.5
373.5,2700.25
373.5,2700.75
373.5,2701.5
373.5,2702.0
373.5,2702.75
373.5,2703.25
373.5,2704.0
373.75,2704.5
373.75,2705.0
373.75,2705.75
373.75,2706.25
373.75,2707.0
373.75,2707.5
374.0,2708.25
374.25,2708.75
374.5,2709.75
374.25,2710.25
373.75,2711.0
373.25,2711.5
373.25,2712.0
373.0,2712.75
373.0,2713.25
373.0,2714.0
373.25,2714.5
373.25,2715.25
373.0,2715.75
372.75,2716.5
372.5,2717.0
372.5,2717.75
372.5,2718.25
372.75,2719.0
372.75,2719.5
373.0,2720.25
373.25,2721.0
373.25,2721.5
373.25,2722.25
373.25,2722.75
373.25,2723.5
373.25,2724.0
373.25,2724.75
373.5,2725.25
373.5,2726.0
373.25,2726.5
373.0,2727.0
372.75,2727.75
372.5,2728.25
372.5,2729.0
372.25,2729.5
372.25,2730.25
372.25,2731.0
372.0,2731.75
372.0,2732.25
371.75,2733.0
371.75,2733.5
371.75,2734.0
371.75,2734.75
371.5,2735.25
371.5,2736.0
371.25,2736.5
371.0,2737.25
370.75,2737.75
371.0,2738.5
371.25,2739.0
371.25,2739.75
371.25,2740.25
371.5,2740.75
371.5,2741.75
371.5,2742.25
371.5,2743.0
371.5,2743.5
371.5,2744.25
371.5,2744.75
371.5,2745.5
371.5,2746.0
371.75,2746.75
371.75,2747.25
371.75,2748.0
371.75,2748.5
371.75,2749.0
372.0,2749.75
372.0,2750.25
372.0,2751.0
371.75,2751.5
372.0,2752.5
372.0,2753.0
372.0,2753.75
371.75,2754.25
371.5,2755.0
371.25,2755.5
371.0,2756.0
370.75,2756.75
370.5,2757.25
370.25,2758.0
370.25,2758.5
370.0,2759.25
369.75,2759.75
369.75,2760.5
369.5,2761.0
369.5,2761.75
369.25,2762.25
369.0,2763.0
368.75,2763.75
368.5,2764.25
368.5,2765.0
368.75,2765.5
368.75,2766.25
368.5,2766.75
368.25,2767.5
368.25,2768.0
368.25,2768.75
368.0,2769.25
368.0,2769.75
368.0,2770.5
368.0,2771.0
368.0,2771.75
368.0,2772.25
368.0,2773.0
368.0,2773.75
367.75,2774.5
367.75,2775.0
367.5,2775.75
367.75,2776.25
368.0,2777.0
368.25,2777.5
368.5,2778.0
369.0,2778.75
369.25,2779.25
369.5,2780.0
369.5,2780.5
369.75,2781.25
370.0,2781.75
370.25,2782.5
370.25,2783.0
370.25,2784.0
370.25,2784.5
370.5,2785.0
370.75,2785.75
371.25,2786.25
371.75,2787.0
372.5,2787.5
372.75,2788.25
372.75,2788.75
373.0,2789.5
373.0,2790.0
373.0,2790.75
372.75,2791.25
372.75,2791.75
372.75,2792.5
372.75,2793.0
372.75,2793.75
372.75,2794.25
372.75,2795.25
372.75,2795.75
373.0,2796.5
373.0,2797.0
373.25,2797.75
373.25,2798.25
373.25,2799.0
373.25,2799.5
373.0,2800.0
373.0,2800.75
373.0,2801.25
373.25,2802.0
373.5,2802.5
373.5,2803.25
373.75,2803.75
373.75,2804.5
373.75,2805.0
373.75,2806.0
373.75,2806.5
373.75,2807.0
373.75,2807.75
373.75,2808.25
373.75,2809.0
373.75,2809.5
373.75,2810.25
373.75,2810.75
373.75,2811.5
373.75,2812.0
374.0,2812.75
374.0,2813.25
374.0,2813.75
374.0,2814.5
374.0,2815.0
374.0,2816.0
374.0,2816.5
374.0,2817.25
374.0,2817.75
374.0,2818.5
374.0,2819.0
374.0,2819.75
374.25,2820.25
374.5,2820.75
375.0,2821.5
375.0,2822.0
375.0,2822.75
374.75,2823.25
374.75,2824.0
374.75,2824.5
374.75,2825.25
374.75,2825.75
374.5,2826.75
374.5,2827.25
374.25,2828.0
374.25,2828.5
374.0,2829.0
374.0,2829.75
373.75,2830.25
373.75,2831.0
373.75,2831.5
373.75,2832.25
373.75,2832.75
373.75,2833.5
374.0,2834.0
374.0,2834.75
373.75,2835.25
373.75,2835.75
373.75,2836.5
374.0,2837.0
374.25,2838.0
374.25,2838.5
374.5,2839.25
374.75,2839.75
374.75,2840.5
374.75,2841.0
374.75,2841.75
375.0,2842.25
375.0,2842.75
375.0,2843.5
375.0,2844.0
374.75,2844.75
374.75,2845.25
374.5,2846.0
374.75,2846.5
375.0,2847.25
375.25,2848.0
375.25,2848.75
375.25,2849.25
374.75,2849.75
374.25,2850.5
373.75,2851.0
373.25,2851.75
372.75,2852.25
372.0,2853.0
371.5,2853.5
371.0,2854.25
370.5,2854.75
370.25,2855.5
369.75,2856.0
369.5,2856.75
369.0,2857.25
368.75,2857.75
368.25,2858.75
367.75,2859.25
367.25,2860.0
366.75,2860.5
366.25,2861.25
365.75,2861.75
365.5,2862.5
365.0,2863.0
364.75,2863.75
364.0,2864.25
363.25,2864.75
362.0,2865.5
361.0,2866.0
360.25,2866.75
360.25,2867.25
360.25,2868.0
360.5,2868.5
360.5,2869.5
360.5,2870.0
360.5,2870.75
360.5,2871.25
360.5,2871.75
360.75,2872.5
360.75,2873.0
360.75,2873.75
360.75,2874.25
361.0,2875.0
361.25,2875.5
361.75,2876.25
362.25,2876.75
362.25,2877.5
362.25,2878.0
362.5,2878.75
362.5,2879.25
362.75,2880.0
362.75,2880.75
363.0,2881.25
363.25,2882.0
363.5,2882.5
363.75,2883.25
364.0,2883.75
364.0,2884.5
364.25,2885.0
364.25,2885.75
364.5,2886.25
365.0,2886.75
365.25,2887.5
365.5,2888.0
365.5,2888.75
365.75,2889.25
366.0,2890.0
366.25,2890.75
366.75,2891.5
367.0,2892.0
367.5,2892.75
368.0,2893.25
368.25,2893.75
368.5,2894.5
368.75,2895.0
369.25,2895.75
369.5,2896.25
370.0,2897.0
370.25,2897.5
370.75,2898.25
371.0,2898.75
371.25,2899.5
371.5,2900.0
372.0,2900.5
372.25,2901.5
372.5,2902.0
373.0,2902.75
373.25,2903.25
373.75,2904.0
374.0,2904.5
374.25,2905.25
374.5,2905.75
374.75,2906.5
375.25,2907.0
375.5,2907.75
375.75,2908.25
376.0,2908.75
376.25,2909.5
376.25,2910.0
376.5,2910.75
376.75,2911.25
377.0,2912.25
377.25,2912.75
377.75,2913.5
378.0,2914.0
378.0,2914.75
378.25,2915.25
378.25,2915.75
378.5,2916.5
378.75,2917.0
378.75,2917.75
378.75,2918.25
378.75,2919.0
378.75,2919.5
378.75,2920.25
378.75,2920.75
378.75,2921.5
378.5,2922.0
378.5,2922.75
378.5,2923.5
378.25,2924.0
378.0,2924.75
378.0,2925.25
378.0,2926.0
377.75,2926.5
377.5,2927.25
377.0,2927.75
376.5,2928.5
375.75,2929.0
375.25,2929.75
374.5,2930.25
374.0,2930.75
373.5,2931.5
373.25,2932.0
372.75,2932.75
372.5,2933.5
372.0,2934.25
371.75,2934.75
371.5,2935.5
371.25,2936.0
371.25,2936.75
371.0,2937.25
371.0,2937.75
370.75,2938.5
370.5,2939.0
370.5,2939.75
370.25,2940.25
370.0,2941.0
369.75,2941.5
369.5,2942.25
369.25,2942.75
369.25,2943.5
369.25,2944.25
369.0,2944.75
369.0,2945.5
369.0,2946.0
369.25,2946.75
369.5,2947.25
369.75,2948.0
370.0,2948.5
370.0,2949.25
370.0,2949.75
370.25,2950.5
370.5,2951.0
371.25,2951.75
371.75,2952.25
372.25,2952.75
372.75,2953.5
373.0,2954.0
373.5,2955.0
373.5,2955.5
373.75,2956.25
374.0,2956.75
374.25,2957.5
374.5,2958.0
374.75,2958.75
375.25,2959.25
375.5,2959.75
375.75,2960.5
376.25,2961.0
376.5,2961.75
377.0,2962.25
377.25,2963.0
377.5,2963.5
377.75,2964.25
378.0,2964.75
378.25,2965.75
378.5,2966.25
378.75,2966.75
379.0,2967.5
379.0,2968.0
379.25,2968.75
379.25,2969.25
379.25,2970.0
379.5,2970.5
379.5,2971.25
379.5,2971.75
